Transporteur;Gare origine;Gare origine - code UIC;Destination;Gare destination - code UIC;Classe;Profil tarifaire;Prix minimum;Prix maximum
TGV INOUI;TGV HAUTE PICARDIE;87313882;ST GERVAIS LES BAINS LE FAYET;87746479;2;Tarif Normal;25;119
TGV INOUI;MARSEILLE ST CHARLES;87751008;TGV HAUTE PICARDIE;87313882;1;Tarif Normal;36;201
TGV INOUI;BESANCON - F COMTE TGV;87300863;ST RAPHAEL VALESCURE;87757526;2;Tarif Normal;25;124
TGV INOUI;AVIGNON TGV;87318964;NARBONNE;87781104;1;Tarif Normal;22;71
TGV INOUI;AVIGNON TGV;87318964;CANNES;87757625;2;Tarif Normal;15;57
TGV INOUI;MARSEILLE ST CHARLES;87751008;TGV HAUTE PICARDIE;87313882;2;Tarif Normal;30;136
TGV INOUI;TGV HAUTE PICARDIE;87313882;LES ARCS DRAGUIGNAN;87755447;2;Tarif Normal;45;139
TGV INOUI;LYON-SAINT EXUPERY TGV;87762906;BESANCON - F COMTE TGV;87300863;1;Tarif Normal;17;79
TGV INOUI;AVIGNON TGV;87318964;NARBONNE;87781104;2;Tarif Normal;20;46
TGV INOUI;AVIGNON TGV;87318964;VALENCE VILLE;87761007;1;Tarif Normal;14;44
TGV INOUI;TGV HAUTE PICARDIE;87313882;TOULON;87755009;2;Tarif Normal;45;139
TGV INOUI;TGV HAUTE PICARDIE;87313882;ST RAPHAEL VALESCURE;87757526;2;Tarif Normal;45;139
TGV INOUI;AVIGNON CENTRE;87765008;BESANCON - F COMTE TGV;87300863;2;Tarif Normal;37;91
TGV INOUI;AIX EN PROVENCE TGV;87319012;VERSAILLES CHANTIERS;87393009;2;Tarif Normal;25;116
TGV INOUI;AVIGNON TGV;87318964;VALENCE VILLE;87761007;2;Tarif Normal;12;25
TGV INOUI;NICE VILLE;87756056;TGV HAUTE PICARDIE;87313882;2;Tarif Normal;45;139
TGV INOUI;TGV HAUTE PICARDIE;87313882;VALENCE VILLE;87761007;1;Tarif Normal;31;174
TGV INOUI;MONTPELLIER SAINT-ROCH;87773002;BESANCON - F COMTE TGV;87300863;1;Tarif Normal;26;166
TGV INOUI;AIX EN PROVENCE TGV;87319012;MASSY TGV;87393702;1;Tarif Normal;31;187
TGV INOUI;AVIGNON TGV;87318964;VALENCE TGV RHONE-ALPES SUD;87763029;2;Tarif Normal;15;33
TGV INOUI;CANNES;87757625;TGV HAUTE PICARDIE;87313882;1;Tarif Normal;51;179
TGV INOUI;LYON-SAINT EXUPERY TGV;87762906;TGV HAUTE PICARDIE;87313882;2;Tarif Normal;25;106
TGV INOUI;AIX EN PROVENCE TGV;87319012;TGV HAUTE PICARDIE;87313882;2;Tarif Normal;30;136
TGV INOUI;AIX EN PROVENCE TGV;87319012;ROUEN RIVE DROITE;87411017;2;Tarif Normal;25;129
TGV INOUI;AVIGNON TGV;87318964;SETE;87773200;2;Tarif Normal;13;27
TGV INOUI;CANNES;87757625;TGV HAUTE PICARDIE;87313882;2;Tarif Normal;45;139
TGV INOUI;TGV HAUTE PICARDIE;87313882;VALENCE TGV RHONE-ALPES SUD;87763029;2;Tarif Normal;25;116
TGV INOUI;FUTUROSCOPE;87324095;TGV HAUTE PICARDIE;87313882;1;Tarif Normal;31;149
TGV INOUI;LE HAVRE;87413013;AIX EN PROVENCE TGV;87319012;1;Tarif Normal;31;204
TGV INOUI;AVIGNON TGV;87318964;BEZIERS;87781005;2;Tarif Normal;20;43
TGV INOUI;TGV HAUTE PICARDIE;87313882;ANTIBES;87757674;2;Tarif Normal;45;139
TGV INOUI;NIMES;87775007;TGV HAUTE PICARDIE;87313882;1;Tarif Normal;36;201
TGV INOUI;MASSY TGV;87393702;TGV HAUTE PICARDIE;87313882;1;Tarif Normal;17;58
TGV INOUI;AIX EN PROVENCE TGV;87319012;RENNES;87471003;1;Tarif Normal;51;179
TGV INOUI;AIX EN PROVENCE TGV;87319012;MASSY PALAISEAU;87393579;1;Tarif Normal;31;187
TGV INOUI;TGV HAUTE PICARDIE;87313882;VALENCE TGV RHONE-ALPES SUD;87763029;1;Tarif Normal;31;174
TGV INOUI;NIMES;87775007;TGV HAUTE PICARDIE;87313882;2;Tarif Normal;30;136
TGV INOUI;LE MANS;87396002;TGV HAUTE PICARDIE;87313882;2;Tarif Normal;25;84
TGV INOUI;TOURS;87571000;AIX EN PROVENCE TGV;87319012;2;Tarif Normal;25;125
TGV INOUI;LE MANS;87396002;AIX EN PROVENCE TGV;87319012;1;Tarif Normal;31;194
TGV INOUI;AVIGNON CENTRE;87765008;TGV HAUTE PICARDIE;87313882;1;Tarif Normal;36;201
TGV INOUI;BEZIERS;87781005;TGV HAUTE PICARDIE;87313882;1;Tarif Normal;51;179
TGV INOUI;ST BRIEUC;87473009;TGV HAUTE PICARDIE;87313882;1;Tarif Normal;31;182
TGV INOUI;AIX EN PROVENCE TGV;87319012;VENDOME VILLIERS SUR LOIR;87571216;2;Tarif Normal;25;125
TGV INOUI;LE MANS;87396002;AIX EN PROVENCE TGV;87319012;2;Tarif Normal;25;125
TGV INOUI;MONTPELLIER SAINT-ROCH;87773002;TGV HAUTE PICARDIE;87313882;2;Tarif Normal;30;136
TGV INOUI;BEZIERS;87781005;TGV HAUTE PICARDIE;87313882;2;Tarif Normal;45;139
TGV INOUI;ST BRIEUC;87473009;TGV HAUTE PICARDIE;87313882;2;Tarif Normal;25;120
TGV INOUI;AIX EN PROVENCE TGV;87319012;ST PIERRE DES CORPS;87571240;2;Tarif Normal;25;125
TGV INOUI;AIX EN PROVENCE TGV;87319012;NANTES;87481002;1;Tarif Normal;51;179
TGV INOUI;TGV HAUTE PICARDIE;87313882;NARBONNE;87781104;2;Tarif Normal;45;139
TGV INOUI;CALAIS VILLE;87317263;PARIS GARE DE LYON;87686006;1;Tarif Normal;19;99
TGV INOUI;BREST;87474007;TGV HAUTE PICARDIE;87313882;2;Tarif Normal;25;120
TGV INOUI;FONTAINEBLEAU AVON;87682211;AIX EN PROVENCE TGV;87319012;1;Tarif Normal;31;180
TGV INOUI;SAUMUR;87487603;AIX EN PROVENCE TGV;87319012;2;Tarif Normal;25;133
TGV INOUI;TGV HAUTE PICARDIE;87313882;AGDE;87781278;2;Tarif Normal;45;139
TGV INOUI;CALAIS VILLE;87317263;PARIS GARE DE LYON;87686006;2;Tarif Normal;15;66
TGV INOUI;TGV HAUTE PICARDIE;87313882;QUIMPER;87474098;1;Tarif Normal;31;170
TGV INOUI;AIX EN PROVENCE TGV;87319012;PARIS GARE DE LYON;87686006;2;Tarif Normal;25;116
TGV INOUI;AIX EN PROVENCE TGV;87319012;MANTES LA JOLIE TGV;87514596;2;Tarif Normal;25;116
TGV INOUI;RANG DU FLIERS VERTON;87317057;PARIS GARE DE LYON;87686006;2;Tarif Normal;15;66
TGV INOUI;BOULOGNE VILLE;87317586;PARIS GARE DE LYON;87686006;2;Tarif Normal;15;66
TGV INOUI;ROSPORDEN;87474155;TGV HAUTE PICARDIE;87313882;1;Tarif Normal;31;170
TGV INOUI;AIX EN PROVENCE TGV;87319012;NIMES - MANDUEL;87688762;2;Tarif Normal;13;30
TGV INOUI;TOURS;87571000;AIX EN PROVENCE TGV;87319012;1;Tarif Normal;31;193
TGV INOUI;AVIGNON TGV;87318964;ARRAS;87342014;2;Tarif Normal;45;139
TGV INOUI;AVIGNON TGV;87318964;ARRAS;87342014;1;Tarif Normal;51;179
TGV INOUI;TGV HAUTE PICARDIE;87313882;ST MALO;87478107;2;Tarif Normal;25;106
TGV INOUI;AIX EN PROVENCE TGV;87319012;ECOLE VALENTIN;87710731;1;Tarif Normal;51;166
TGV INOUI;AIX EN PROVENCE TGV;87319012;VENDOME VILLIERS SUR LOIR;87571216;1;Tarif Normal;31;193
TGV INOUI;AVIGNON TGV;87318964;MASSY PALAISEAU;87393579;2;Tarif Normal;25;116
TGV INOUI;AVIGNON TGV;87318964;DOUAI;87345009;2;Tarif Normal;45;139
TGV INOUI;ST NAZAIRE;87481705;TGV HAUTE PICARDIE;87313882;2;Tarif Normal;25;98
TGV INOUI;AIX EN PROVENCE TGV;87319012;BEAUNE;87713545;2;Tarif Normal;20;87
TGV INOUI;AIX EN PROVENCE TGV;87319012;TOULOUSE MATABIAU;87611004;1;Tarif Normal;24;115
TGV INOUI;LE MANS;87396002;AVIGNON TGV;87318964;1;Tarif Normal;31;194
TGV INOUI;AVIGNON TGV;87318964;MANTES LA JOLIE;87381509;1;Tarif Normal;31;187
TGV INOUI;TGV HAUTE PICARDIE;87313882;ST PIERRE DES CORPS;87571240;2;Tarif Normal;25;89
TGV INOUI;AIX EN PROVENCE TGV;87319012;LONS LE SAUNIER;87718239;2;Tarif Normal;20;85
TGV INOUI;AIX EN PROVENCE TGV;87319012;SENS;87683003;1;Tarif Normal;31;171
TGV INOUI;AVIGNON TGV;87318964;ROUEN RIVE DROITE;87411017;2;Tarif Normal;25;129
TGV INOUI;AVIGNON TGV;87318964;MANTES LA JOLIE;87381509;2;Tarif Normal;25;116
TGV INOUI;POITIERS;87575001;TGV HAUTE PICARDIE;87313882;1;Tarif Normal;31;151
TGV INOUI;AIX EN PROVENCE TGV;87319012;MOUCHARD;87718833;2;Tarif Normal;30;67
TGV INOUI;AIX EN PROVENCE TGV;87319012;MONTPELLIER SUD DE FRANCE;87688887;1;Tarif Normal;17;58
TGV INOUI;LE HAVRE;87413013;AVIGNON TGV;87318964;2;Tarif Normal;25;129
TGV INOUI;AVIGNON TGV;87318964;MASSY TGV;87393702;1;Tarif Normal;31;187
TGV INOUI;BORDEAUX ST JEAN;87581009;TGV HAUTE PICARDIE;87313882;2;Tarif Normal;25;128
TGV INOUI;AIX EN PROVENCE TGV;87319012;LYON PERRACHE;87722025;2;Tarif Normal;20;67
TGV INOUI;AIX EN PROVENCE TGV;87319012;LE CREUSOT MONTCEAU MONTCHANIN;87694109;1;Tarif Normal;29;136
TGV INOUI;LAVAL;87478404;AVIGNON TGV;87318964;1;Tarif Normal;31;199
TGV INOUI;AVIGNON TGV;87318964;ROUEN RIVE DROITE;87411017;1;Tarif Normal;31;204
TGV INOUI;ANGOULEME;87583005;TGV HAUTE PICARDIE;87313882;1;Tarif Normal;31;180
TGV INOUI;AIX EN PROVENCE TGV;87319012;CHALON SUR SAONE;87725002;2;Tarif Normal;20;87
TGV INOUI;BESANCON VIOTTE;87718007;AIX EN PROVENCE TGV;87319012;2;Tarif Normal;20;111
TGV INOUI;SAUMUR;87487603;AVIGNON TGV;87318964;1;Tarif Normal;31;199
TGV INOUI;LE HAVRE;87413013;AVIGNON TGV;87318964;1;Tarif Normal;31;204
TGV INOUI;TGV HAUTE PICARDIE;87313882;LIBOURNE;87584052;1;Tarif Normal;31;181
TGV INOUI;AIX EN PROVENCE TGV;87319012;MACON VILLE;87725689;2;Tarif Normal;20;81
TGV INOUI;AIX EN PROVENCE TGV;87319012;AIX LES BAINS LE REVARD;87741132;1;Tarif Normal;29;137
TGV INOUI;AVIGNON TGV;87318964;BORDEAUX ST JEAN;87581009;2;Tarif Normal;20;96
TGV INOUI;AVIGNON TGV;87318964;BREAUTE BEUZEVILLE;87413344;1;Tarif Normal;31;204
TGV INOUI;LYON PART DIEU;87723197;TGV HAUTE PICARDIE;87313882;1;Tarif Normal;31;168
TGV INOUI;AIX EN PROVENCE TGV;87319012;CHAMBERY CHALLES LES EAUX;87741009;2;Tarif Normal;25;89
TGV INOUI;AIX EN PROVENCE TGV;87319012;BELLEGARDE;87745000;1;Tarif Normal;24;128
TGV INOUI;AVIGNON TGV;87318964;SENS;87683003;1;Tarif Normal;31;164
TGV INOUI;ANGERS ST LAUD;87484006;AVIGNON TGV;87318964;1;Tarif Normal;31;199
TGV INOUI;CHAMBERY CHALLES LES EAUX;87741009;TGV HAUTE PICARDIE;87313882;1;Tarif Normal;31;180
TGV INOUI;AIX EN PROVENCE TGV;87319012;AIX LES BAINS LE REVARD;87741132;2;Tarif Normal;25;89
TGV INOUI;AIX EN PROVENCE TGV;87319012;ANNECY;87746008;2;Tarif Normal;25;91
TGV INOUI;AVIGNON TGV;87318964;PARIS GARE DE LYON;87686006;1;Tarif Normal;31;187
TGV INOUI;AVIGNON TGV;87318964;VENDOME VILLIERS SUR LOIR;87571216;1;Tarif Normal;31;193
TGV INOUI;TGV HAUTE PICARDIE;87313882;ALBERTVILLE;87741645;1;Tarif Normal;31;180
TGV INOUI;AIX EN PROVENCE TGV;87319012;BOURG EN BRESSE;87743005;2;Tarif Normal;20;79
TGV INOUI;AIX EN PROVENCE TGV;87319012;GRENOBLE;87747006;1;Tarif Normal;24;99
TGV INOUI;AVIGNON TGV;87318964;MONTPELLIER SUD DE FRANCE;87688887;1;Tarif Normal;14;41
TGV INOUI;AVIGNON TGV;87318964;VENDOME VILLIERS SUR LOIR;87571216;2;Tarif Normal;25;125
TGV INOUI;TGV HAUTE PICARDIE;87313882;ALBERTVILLE;87741645;2;Tarif Normal;25;119
TGV INOUI;AIX EN PROVENCE TGV;87319012;MARSEILLE ST CHARLES;87751008;2;Tarif Normal;6;6
TGV INOUI;AIX EN PROVENCE TGV;87319012;TOULON;87755009;2;Tarif Normal;8;18
TGV INOUI;AVIGNON TGV;87318964;MOUCHARD;87718833;2;Tarif Normal;25;53
TGV INOUI;AVIGNON TGV;87318964;ST PIERRE DES CORPS;87571240;2;Tarif Normal;25;125
TGV INOUI;MODANE;87742007;TGV HAUTE PICARDIE;87313882;2;Tarif Normal;25;119
TGV INOUI;AIX EN PROVENCE TGV;87319012;MARSEILLE BLANCARDE;87751081;2;Tarif Normal;6;6
TGV INOUI;AIX EN PROVENCE TGV;87319012;ST RAPHAEL VALESCURE;87757526;2;Tarif Normal;15;34
TGV INOUI;AVIGNON TGV;87318964;CHALON SUR SAONE;87725002;1;Tarif Normal;24;106
TGV INOUI;AVIGNON TGV;87318964;BORDEAUX ST JEAN;87581009;1;Tarif Normal;26;145
TGV INOUI;ST JEAN DE MAURIENNE ARVAN;87742320;TGV HAUTE PICARDIE;87313882;2;Tarif Normal;25;119
TGV INOUI;AIX EN PROVENCE TGV;87319012;TOULON;87755009;1;Tarif Normal;10;32
TGV INOUI;AIX EN PROVENCE TGV;87319012;CANNES;87757625;1;Tarif Normal;17;63
TGV INOUI;AVIGNON TGV;87318964;MACON VILLE;87725689;1;Tarif Normal;24;97
TGV INOUI;AVIGNON TGV;87318964;MELUN;87682005;1;Tarif Normal;31;180
TGV INOUI;TGV HAUTE PICARDIE;87313882;ST MICHEL VALLOIRE;87742361;2;Tarif Normal;25;119
TGV INOUI;AIX EN PROVENCE TGV;87319012;HYERES;87755629;2;Tarif Normal;9;21
TGV INOUI;AIX EN PROVENCE TGV;87319012;VALENCE VILLE;87761007;2;Tarif Normal;15;48
TGV INOUI;AVIGNON TGV;87318964;MACON LOCHE TGV;87725705;1;Tarif Normal;17;89
TGV INOUI;AVIGNON TGV;87318964;LAROCHE MIGENNES;87683268;1;Tarif Normal;31;150
TGV INOUI;TGV HAUTE PICARDIE;87313882;SALLANCHES COMBLOUX MEGEVE;87746438;2;Tarif Normal;25;119
TGV INOUI;AIX EN PROVENCE TGV;87319012;VALENCE VILLE;87761007;1;Tarif Normal;17;81
TGV INOUI;AIX EN PROVENCE TGV;87319012;LYON-SAINT EXUPERY TGV;87762906;2;Tarif Normal;20;67
TGV INOUI;AVIGNON TGV;87318964;BOURG EN BRESSE;87743005;1;Tarif Normal;22;97
TGV INOUI;AVIGNON TGV;87318964;LAROCHE MIGENNES;87683268;2;Tarif Normal;25;92
TGV INOUI;NICE VILLE;87756056;TGV HAUTE PICARDIE;87313882;1;Tarif Normal;51;179
TGV INOUI;AIX EN PROVENCE TGV;87319012;VALENCE TGV RHONE-ALPES SUD;87763029;1;Tarif Normal;17;80
TGV INOUI;AIX EN PROVENCE TGV;87319012;VALENCE TGV RHONE-ALPES SUD;87763029;2;Tarif Normal;15;48
TGV INOUI;AVIGNON TGV;87318964;GRENOBLE;87747006;2;Tarif Normal;15;47
TGV INOUI;AVIGNON TGV;87318964;PARIS GARE DE LYON;87686006;2;Tarif Normal;25;116
TGV INOUI;TGV HAUTE PICARDIE;87313882;ST RAPHAEL VALESCURE;87757526;1;Tarif Normal;51;179
TGV INOUI;AIX EN PROVENCE TGV;87319012;NARBONNE;87781104;1;Tarif Normal;24;74
TGV INOUI;AVIGNON CENTRE;87765008;AIX EN PROVENCE TGV;87319012;2;Tarif Normal;15;30
TGV INOUI;AVIGNON TGV;87318964;MARSEILLE ST CHARLES;87751008;1;Tarif Normal;17;51
TGV INOUI;AVIGNON TGV;87318964;NIMES - MANDUEL;87688762;1;Tarif Normal;9;24
TGV INOUI;TGV HAUTE PICARDIE;87313882;ANTIBES;87757674;1;Tarif Normal;51;179
TGV INOUI;ARRAS;87342014;FUTUROSCOPE;87324095;2;Tarif Normal;25;109
TGV INOUI;AIX EN PROVENCE TGV;87319012;MONTPELLIER SAINT-ROCH;87773002;2;Tarif Normal;15;37
TGV INOUI;AVIGNON TGV;87318964;MIRAMAS;87753004;1;Tarif Normal;9;25
TGV INOUI;AVIGNON TGV;87318964;MONTPELLIER SUD DE FRANCE;87688887;2;Tarif Normal;12;25
TGV INOUI;LYON-SAINT EXUPERY TGV;87762906;TGV HAUTE PICARDIE;87313882;1;Tarif Normal;31;168
TGV INOUI;PARIS MONTPARNASSE 3 VAUGIRARD;87391102;FUTUROSCOPE;87324095;2;Tarif Normal;20;79
TGV INOUI;AIX EN PROVENCE TGV;87319012;SETE;87773200;1;Tarif Normal;17;58
TGV INOUI;AVIGNON TGV;87318964;HYERES;87755629;1;Tarif Normal;17;73
TGV INOUI;AVIGNON TGV;87318964;ECOLE VALENTIN;87710731;1;Tarif Normal;41;138
TGV INOUI;AVIGNON CENTRE;87765008;TGV HAUTE PICARDIE;87313882;2;Tarif Normal;30;136
TGV INOUI;ST MAIXENT DEUX SEVRES;87485490;FUTUROSCOPE;87324095;1;Tarif Normal;8;25
TGV INOUI;AIX EN PROVENCE TGV;87319012;NIMES;87775007;2;Tarif Normal;13;30
TGV INOUI;AVIGNON TGV;87318964;HYERES;87755629;2;Tarif Normal;15;43
TGV INOUI;AVIGNON TGV;87318964;ECOLE VALENTIN;87710731;2;Tarif Normal;37;91
TGV INOUI;TGV HAUTE PICARDIE;87313882;SETE;87773200;1;Tarif Normal;51;179
TGV INOUI;ST MAIXENT DEUX SEVRES;87485490;FUTUROSCOPE;87324095;2;Tarif Normal;6;14
TGV INOUI;ARRAS;87342014;FUTUROSCOPE;87324095;1;Tarif Normal;31;165
TGV INOUI;AVIGNON TGV;87318964;NICE VILLE;87756056;2;Tarif Normal;20;62
TGV INOUI;AVIGNON TGV;87318964;BEAUNE;87713545;1;Tarif Normal;24;124
TGV INOUI;TGV HAUTE PICARDIE;87313882;SETE;87773200;2;Tarif Normal;45;139
TGV INOUI;VENDOME VILLIERS SUR LOIR;87571216;FUTUROSCOPE;87324095;1;Tarif Normal;16;55
TGV INOUI;PARIS MONTPARNASSE 1 ET 2;87391003;FUTUROSCOPE;87324095;2;Tarif Normal;20;79
TGV INOUI;AVIGNON TGV;87318964;LYON-SAINT EXUPERY TGV;87762906;1;Tarif Normal;17;79
TGV INOUI;AVIGNON TGV;87318964;LYON PERRACHE;87722025;1;Tarif Normal;17;79
TGV INOUI;PERPIGNAN;87784009;TGV HAUTE PICARDIE;87313882;2;Tarif Normal;45;139
TGV INOUI;LA TESTE;87582643;FUTUROSCOPE;87324095;1;Tarif Normal;24;88
TGV INOUI;PARIS MONTPARNASSE 3 VAUGIRARD;87391102;FUTUROSCOPE;87324095;1;Tarif Normal;24;124
TGV INOUI;AVIGNON TGV;87318964;NIMES;87775007;1;Tarif Normal;9;24
TGV INOUI;AVIGNON TGV;87318964;MACON VILLE;87725689;2;Tarif Normal;20;65
TGV INOUI;BOULOGNE VILLE;87317586;RANG DU FLIERS VERTON;87317057;1;Tarif Normal;14;16
TGV INOUI;LA TESTE;87582643;FUTUROSCOPE;87324095;2;Tarif Normal;20;51
TGV INOUI;MASSY TGV;87393702;FUTUROSCOPE;87324095;1;Tarif Normal;24;130
TGV INOUI;AIX EN PROVENCE TGV;87319012;ARRAS;87342014;1;Tarif Normal;51;179
TGV INOUI;AVIGNON TGV;87318964;AIX LES BAINS LE REVARD;87741132;2;Tarif Normal;20;69
TGV INOUI;AIX EN PROVENCE TGV;87319012;AVIGNON TGV;87318964;2;Tarif Normal;15;30
TGV INOUI;FUTUROSCOPE;87324095;ARCACHON;87582668;2;Tarif Normal;20;51
TGV INOUI;SURGERES;87485227;FUTUROSCOPE;87324095;2;Tarif Normal;12;25
TGV INOUI;AIX EN PROVENCE TGV;87319012;DOUAI;87345009;2;Tarif Normal;45;139
TGV INOUI;AVIGNON TGV;87318964;BELLEGARDE;87745000;1;Tarif Normal;34;105
TGV INOUI;AVIGNON TGV;87318964;VERSAILLES CHANTIERS;87393009;1;Tarif Normal;31;187
TGV INOUI;ANGOULEME;87583005;FUTUROSCOPE;87324095;1;Tarif Normal;14;44
TGV INOUI;PARIS AUSTERLITZ;87547000;FUTUROSCOPE;87324095;2;Tarif Normal;20;79
TGV INOUI;AIX EN PROVENCE TGV;87319012;MANTES LA JOLIE;87381509;2;Tarif Normal;25;116
TGV INOUI;AVIGNON TGV;87318964;GRENOBLE;87747006;1;Tarif Normal;17;78
TGV INOUI;AVIGNON TGV;87318964;VERSAILLES CHANTIERS;87393009;2;Tarif Normal;25;116
TGV INOUI;ANGOULEME;87583005;FUTUROSCOPE;87324095;2;Tarif Normal;12;25
TGV INOUI;FUTUROSCOPE;87324095;CHATELLERAULT;87575142;2;Tarif Normal;6;6
TGV INOUI;LE HAVRE;87413013;AIX EN PROVENCE TGV;87319012;2;Tarif Normal;25;129
TGV INOUI;AVIGNON TGV;87318964;ARLES;87753657;2;Tarif Normal;9;9
TGV INOUI;AVIGNON TGV;87318964;MASSY TGV;87393702;2;Tarif Normal;25;116
TGV INOUI;FUTUROSCOPE;87324095;LIBOURNE;87584052;2;Tarif Normal;10;39
TGV INOUI;BORDEAUX ST JEAN;87581009;FUTUROSCOPE;87324095;2;Tarif Normal;20;50
TGV INOUI;LAVAL;87478404;AIX EN PROVENCE TGV;87319012;1;Tarif Normal;31;199
TGV INOUI;AVIGNON TGV;87318964;MONACO MONTE CARLO;87756403;1;Tarif Normal;24;104
TGV INOUI;AVIGNON TGV;87318964;BREAUTE BEUZEVILLE;87413344;2;Tarif Normal;25;129
TGV INOUI;FUTUROSCOPE;87324095;TOULOUSE MATABIAU;87611004;1;Tarif Normal;29;121
TGV INOUI;FUTUROSCOPE;87324095;MARMANDE;87586545;1;Tarif Normal;29;97
TGV INOUI;LAVAL;87478404;AIX EN PROVENCE TGV;87319012;2;Tarif Normal;25;133
TGV INOUI;AVIGNON TGV;87318964;MONACO MONTE CARLO;87756403;2;Tarif Normal;20;62
TGV INOUI;AVIGNON TGV;87318964;NANTES;87481002;1;Tarif Normal;51;179
TGV INOUI;ORTHEZ;87672253;FUTUROSCOPE;87324095;1;Tarif Normal;29;110
TGV INOUI;PAU;87672006;FUTUROSCOPE;87324095;2;Tarif Normal;25;70
TGV INOUI;AIX EN PROVENCE TGV;87319012;NANTES;87481002;2;Tarif Normal;45;139
TGV INOUI;AVIGNON TGV;87318964;MENTON;87756486;1;Tarif Normal;24;104
TGV INOUI;AVIGNON TGV;87318964;MANTES LA JOLIE TGV;87514596;2;Tarif Normal;25;116
TGV INOUI;BIARRITZ;87673400;FUTUROSCOPE;87324095;2;Tarif Normal;25;67
TGV INOUI;FUTUROSCOPE;87324095;BAYONNE;87673004;2;Tarif Normal;25;66
TGV INOUI;ANGERS ST LAUD;87484006;AIX EN PROVENCE TGV;87319012;1;Tarif Normal;31;199
TGV INOUI;AVIGNON TGV;87318964;ST RAPHAEL VALESCURE;87757526;2;Tarif Normal;15;53
TGV INOUI;TOURS;87571000;AVIGNON TGV;87318964;2;Tarif Normal;25;125
TGV INOUI;HENDAYE;87677005;FUTUROSCOPE;87324095;2;Tarif Normal;25;70
TGV INOUI;BIARRITZ;87673400;FUTUROSCOPE;87324095;1;Tarif Normal;29;112
TGV INOUI;ANGERS ST LAUD;87484006;AIX EN PROVENCE TGV;87319012;2;Tarif Normal;25;133
TGV INOUI;AVIGNON TGV;87318964;CANNES;87757625;1;Tarif Normal;19;95
TGV INOUI;FONTAINEBLEAU AVON;87682211;AVIGNON TGV;87318964;2;Tarif Normal;25;116
TGV INOUI;LYON PERRACHE;87722025;FUTUROSCOPE;87324095;2;Tarif Normal;25;96
TGV INOUI;LYON PART DIEU;87723197;FUTUROSCOPE;87324095;1;Tarif Normal;31;156
TGV INOUI;AIX EN PROVENCE TGV;87319012;ST PIERRE DES CORPS;87571240;1;Tarif Normal;31;194
TGV INOUI;AVIGNON TGV;87318964;ANTIBES;87757674;2;Tarif Normal;20;61
TGV INOUI;AVIGNON TGV;87318964;NIMES - MANDUEL;87688762;2;Tarif Normal;7;15
TGV INOUI;LE MANS;87396002;ARRAS;87342014;1;Tarif Normal;29;133
TGV INOUI;ARRAS;87342014;LENS;87345025;2;Tarif Normal;6;6
TGV INOUI;AIX EN PROVENCE TGV;87319012;TOULOUSE MATABIAU;87611004;2;Tarif Normal;20;69
TGV INOUI;AVIGNON TGV;87318964;VALENCE TGV RHONE-ALPES SUD;87763029;1;Tarif Normal;17;51
TGV INOUI;AVIGNON TGV;87318964;LE CREUSOT MONTCEAU MONTCHANIN;87694109;1;Tarif Normal;24;115
TGV INOUI;ARRAS;87342014;RENNES;87471003;2;Tarif Normal;25;113
TGV INOUI;MASSY TGV;87393702;ARRAS;87342014;1;Tarif Normal;17;71
TGV INOUI;AIX EN PROVENCE TGV;87319012;CARCASSONNE;87615286;1;Tarif Normal;19;87
TGV INOUI;AVIGNON TGV;87318964;SETE;87773200;1;Tarif Normal;15;42
TGV INOUI;DIJON VILLE;87713040;AVIGNON TGV;87318964;2;Tarif Normal;20;81
TGV INOUI;LAMBALLE;87473108;ARRAS;87342014;1;Tarif Normal;36;176
TGV INOUI;ARRAS;87342014;RENNES;87471003;1;Tarif Normal;31;166
TGV INOUI;AIX EN PROVENCE TGV;87319012;CARCASSONNE;87615286;2;Tarif Normal;15;58
TGV INOUI;AVIGNON TGV;87318964;NIMES;87775007;2;Tarif Normal;7;15
TGV INOUI;AVIGNON TGV;87318964;LONS LE SAUNIER;87718239;2;Tarif Normal;20;75
TGV INOUI;LAMBALLE;87473108;ARRAS;87342014;2;Tarif Normal;30;119
TGV INOUI;GUINGAMP;87473207;ARRAS;87342014;1;Tarif Normal;36;176
TGV INOUI;AIX EN PROVENCE TGV;87319012;MELUN;87682005;2;Tarif Normal;25;116
TGV INOUI;AVIGNON TGV;87318964;PERPIGNAN;87784009;1;Tarif Normal;17;72
TGV INOUI;AVIGNON TGV;87318964;CHALON SUR SAONE;87725002;2;Tarif Normal;20;72
TGV INOUI;BREST;87474007;ARRAS;87342014;1;Tarif Normal;31;186
TGV INOUI;BREST;87474007;ARRAS;87342014;2;Tarif Normal;25;125
TGV INOUI;AIX EN PROVENCE TGV;87319012;NIMES - MANDUEL;87688762;1;Tarif Normal;15;51
TGV INOUI;AVIGNON TGV;87318964;PERPIGNAN;87784009;2;Tarif Normal;15;48
TGV INOUI;AVIGNON TGV;87318964;CULOZ;87741074;1;Tarif Normal;31;104
TGV INOUI;ARRAS;87342014;QUIMPER;87474098;1;Tarif Normal;31;186
TGV INOUI;LORIENT;87476002;ARRAS;87342014;1;Tarif Normal;31;176
TGV INOUI;AIX EN PROVENCE TGV;87319012;LYON PART DIEU;87723197;2;Tarif Normal;20;67
TGV INOUI;AIX EN PROVENCE TGV;87319012;DOUAI;87345009;1;Tarif Normal;51;179
